env,algo,config,alpha,w_max,ess,saturation_mass,fraction_clipped,top5_mass
antmaze-large,QRL,18,29.75150023587048,100,0.6785447736672583,0.9863808005912872,0.664375,0.0742337385205108
antmaze-large,QRL,18,29.75150023587048,200,0.6719055016081553,0.9861366889968644,0.65796875,0.0749379578435043
antmaze-large,QRL,19,8.379125576466322,20,0.619135337422027,0.9349700841093883,0.55890625,0.08364283671093214
antmaze-large,QRL,19,8.379125576466322,50,0.5828613841707823,0.9359864499282844,0.52734375,0.08874538191912622
antmaze-large,QRL,19,8.379125576466322,100,0.556984046222926,0.9285656284032076,0.4990625,0.09303099595774152
antmaze-large,QRL,19,8.379125576466322,200,0.530167839848604,0.9135239202899812,0.465,0.09822837852580442
antmaze-large,QRL,20,13.53417151607573,20,0.6799797318772787,0.9652562965362282,0.644296875,0.07490772763225247
antmaze-large,QRL,20,13.53417151607573,50,0.6589379911438832,0.9706242138990328,0.629453125,0.077100595369912
antmaze-large,QRL,20,13.53417151607573,100,0.644897991490493,0.9652020087087688,0.612265625,0.0788221622525982
antmaze-large,QRL,20,13.53417151607573,200,0.6299833524036018,0.963347518235564,0.59609375,0.08080503429498832
antmaze-large,QRL,21,23.56774667277932,20,0.638622082403989,0.9667786604071542,0.60609375,0.07975487788870568
antmaze-large,QRL,21,23.56774667277932,50,0.6191870004450044,0.9711890323413267,0.59171875,0.08206508855273952
antmaze-large,QRL,21,23.56774667277932,100,0.6065222139841233,0.9730189463417793,0.581640625,0.08364434192864188
antmaze-large,QRL,21,23.56774667277932,200,0.5949994015716494,0.9726846470867055,0.57078125,0.08520642952853703
antmaze-large,QRL,22,20.57306421920657,20,0.6915493114038389,0.9778171058367584,0.6675,0.07324472702897067
antmaze-large,QRL,22,20.57306421920657,50,0.6768393294515118,0.9789218116302927,0.655234375,0.07470012631970756
antmaze-large,QRL,22,20.57306421920657,100,0.6668184558434401,0.9796501764999993,0.64625,0.07579498464216629
antmaze-large,QRL,22,20.57306421920657,200,0.6572127400064182,0.9801037108392067,0.637421875,0.07688030088700726
antmaze-large,QRL,23,2.5707240868359804,20,0.48925639521586944,0.4867930516034146,0.183046875,0.132969506199823
antmaze-large,QRL,23,2.5707240868359804,50,0.3702864520665075,0.16700811828278744,0.033828125,0.2408208730105343
antmaze-large,QRL,23,2.5707240868359804,100,0.31131760997366714,0.057382097174173696,0.00625,0.29408728175178495
antmaze-large,QRL,23,2.5707240868359804,200,0.2688221744047952,0.027898113818090604,0.0015625,0.31359659792322614
antmaze-large,QRL,24,1.3632657285779715,20,0.5628801444490044,0.022647068160867107,0.003515625,0.16628040585440274
antmaze-large,QRL,24,1.3632657285779715,50,0.42419554424730965,0.04749848961887867,0.003046875,0.1929587759516551
antmaze-large,QRL,24,1.3632657285779715,100,0.2578717118195933,0.06792894913068084,0.002265625,0.2239183251094897
antmaze-large,QRL,24,1.3632657285779715,200,0.13604605825974256,0.06698006095961657,0.001171875,0.2602673046801902
antmaze-large,QRL,25,20.831578373908997,20,0.6409637218502847,0.96791758111399,0.608828125,0.07949021582355364
antmaze-large,QRL,25,20.831578373908997,50,0.6212277870560879,0.969870814860094,0.59265625,0.08182406030984184
antmaze-large,QRL,25,20.831578373908997,100,0.608179328966669,0.9722686660159217,0.582578125,0.08344534615129273
antmaze-large,QRL,25,20.831578373908997,200,0.5963197044566061,0.972702768155454,0.571875,0.08504505076768996
antmaze-large,QRL,26,25.232526026666164,20,0.6980557634972535,0.9811210721236134,0.677734375,0.0723824191537882
antmaze-large,QRL,26,25.232526026666164,50,0.6858927333836009,0.9829031662111843,0.668125,0.07355683189606618
antmaze-large,QRL,26,25.232526026666164,100,0.6778079861748095,0.9848694783668824,0.66203125,0.07438240100953561
antmaze-large,QRL,26,25.232526026666164,200,0.6703912938265476,0.9836772688096583,0.65421875,0.07517953809866029
antmaze-large,QRL,27,12.795447958633304,20,0.6810253811334391,0.968132393375358,0.647734375,0.07473220742494621
antmaze-large,QRL,27,12.795447958633304,50,0.6602119015434814,0.9638862454788303,0.625234375,0.07708199389059744
antmaze-large,QRL,27,12.795447958633304,100,0.6441585167269684,0.9622919009480109,0.608359375,0.07908909934592614
antmaze-large,QRL,27,12.795447958633304,200,0.6274696143430291,0.958476566104629,0.58921875,0.08133452695663783
antmaze-large,QRL,28,10.523855835199356,20,0.6723384381174351,0.9594298588762789,0.6309375,0.07603208391292948
antmaze-large,QRL,28,10.523855835199356,50,0.6466449175764664,0.9537236482622642,0.602890625,0.07909590966539447
antmaze-large,QRL,28,10.523855835199356,100,0.6264040375970571,0.9489489877048337,0.57984375,0.08182799139465016
antmaze-large,QRL,28,10.523855835199356,200,0.6055835663631909,0.951101530214976,0.561484375,0.08469528027516135
antmaze-large,QRL,29,26.680713957175612,20,0.688393848734395,0.9810789741096456,0.668046875,0.07342890228396365
antmaze-large,QRL,29,26.680713957175612,50,0.6760522057741603,0.982769534730294,0.658203125,0.07465548987862174
antmaze-large,QRL,29,26.680713957175612,100,0.6677201818855291,0.9831445995159142,0.650703125,0.0755447885328593
antmaze-large,QRL,29,26.680713957175612,200,0.6598849515106724,0.9833950392845705,0.6434375,0.07641729299928668
antmaze-large,QRL,30,15.614728135988116,20,0.6829908727514391,0.9693836231642543,0.651171875,0.07443377550391395
antmaze-large,QRL,30,15.614728135988116,50,0.6637289674481288,0.9722597256827322,0.635546875,0.0764900091502088
antmaze-large,QRL,30,15.614728135988116,100,0.6509859049734543,0.9743079296088462,0.62578125,0.07784732521219245
antmaze-large,QRL,30,15.614728135988116,200,0.6387731539705283,0.969048337568695,0.609921875,0.07944036583117264
antmaze-large,QRL,31,7.426633648574352,20,0.597406136423794,0.9168809881289015,0.523359375,0.08759573554299104
antmaze-large,QRL,31,7.426633648574352,50,0.5520610360130965,0.9031217632387532,0.475078125,0.09504981556862391
antmaze-large,QRL,31,7.426633648574352,100,0.5171089283451715,0.8859577538515874,0.433515625,0.10218290907641303
antmaze-large,QRL,31,7.426633648574352,200,0.47995745833332354,0.8716613232211854,0.39265625,0.11099547291316329
antmaze-large,QRL,32,6.585141811519861,20,0.6477346980626327,0.9251221394678908,0.5765625,0.08022739420859758
antmaze-large,QRL,32,6.585141811519861,50,0.605126411044826,0.9177436828114084,0.533203125,0.08605948087901852
antmaze-large,QRL,32,6.585141811519861,100,0.5722110252179519,0.9093339144564979,0.49703125,0.09147653336248956
antmaze-large,QRL,32,6.585141811519861,200,0.5375451747832044,0.8914294217049734,0.4546875,0.09802660307408642
antmaze-large,QRL,33,15.271068150177598,20,0.6637444292072427,0.9658002003155535,0.629375,0.07672692753251666
antmaze-large,QRL,33,15.271068150177598,50,0.6432664556619399,0.9697825083570704,0.61359375,0.07902480332932582
antmaze-large,QRL,33,15.271068150177598,100,0.6292780217963313,0.9697980275909407,0.600546875,0.08074290850243294
antmaze-large,QRL,33,15.271068150177598,200,0.6160653347663436,0.9690304391717489,0.587734375,0.08243778825866267
antmaze-large,QRL,34,26.807620720937848,20,0.6956918455365837,0.9812049336180149,0.67515625,0.07266502632672177
antmaze-large,QRL,34,26.807620720937848,50,0.6835088017561949,0.9829424275745781,0.6659375,0.07380140235191576
antmaze-large,QRL,34,26.807620720937848,100,0.6753575268996687,0.9834830813923148,0.658515625,0.07467424037146535
antmaze-large,QRL,34,26.807620720937848,200,0.667376137364526,0.9823852754580187,0.64984375,0.07558626788808992
antmaze-large,QRL,35,11.090459357947111,20,0.6218343961475025,0.9453287757802521,0.57046875,0.08285543912617932
antmaze-large,QRL,35,11.090459357947111,50,0.5909201547307443,0.9462521847474402,0.543515625,0.08704921636313954
antmaze-large,QRL,35,11.090459357947111,100,0.5691325082808697,0.9451552002425017,0.52296875,0.09036440516211548
antmaze-large,QRL,35,11.090459357947111,200,0.5479581879260246,0.9433472638812845,0.5021875,0.09392380972060083
antmaze-large,QRL,36,12.465293789282441,20,0.6769857875734807,0.9645802537460173,0.640234375,0.07533024556405749
antmaze-large,QRL,36,12.465293789282441,50,0.6553326369089887,0.9648155778308646,0.62140625,0.07763162808797502
antmaze-large,QRL,36,12.465293789282441,100,0.6395925909519402,0.961843287685128,0.603671875,0.07966606757065897
antmaze-large,QRL,36,12.465293789282441,200,0.6228404208531761,0.9582039998538449,0.584609375,0.08195250032159036
antmaze-large,QRL,37,24.404082242399454,20,0.6462677978378764,0.9714041661873761,0.617265625,0.07868607345398314
antmaze-large,QRL,37,24.404082242399454,50,0.6288776868725389,0.9759554941127436,0.605390625,0.08060543505383352
antmaze-large,QRL,37,24.404082242399454,100,0.6178177996505648,0.9761719081983947,0.595546875,0.08195592565223306
antmaze-large,QRL,37,24.404082242399454,200,0.6075066807889024,0.9767037036433801,0.586171875,0.08331205788774668
antmaze-large,QRL,38,21.407567840069532,20,0.6931203938877807,0.9774638159403171,0.6690625,0.07304727255976214
antmaze-large,QRL,38,21.407567840069532,50,0.678755025879953,0.9822976045263593,0.659765625,0.07444292088772883
antmaze-large,QRL,38,21.407567840069532,100,0.6697582101320046,0.982541186241461,0.65203125,0.07534463925168165
antmaze-large,QRL,38,21.407567840069532,200,0.661411659561951,0.9821337519041352,0.643671875,0.07629149183379616
antmaze-large,QRL,39,1.5000161994248629,20,0.5388793087884891,0.028089703631198067,0.005,0.17639420460889954
antmaze-large,QRL,39,1.5000161994248629,50,0.4234257406842514,0.04877539121194215,0.00359375,0.20410618107723943
antmaze-large,QRL,39,1.5000161994248629,100,0.266700427674438,0.06710079297134407,0.002578125,0.23687458205945017
antmaze-large,QRL,39,1.5000161994248629,200,0.14226943923122454,0.0810807826810908,0.001640625,0.27547921595069363
antmaze-large,QRL,40,2.1684724744409323,20,0.5033878609818403,0.2899244771658603,0.099453125,0.14575936008338614
antmaze-large,QRL,40,2.1684724744409323,50,0.4083498572276536,0.05993013111796771,0.009375,0.23359576611382193
antmaze-large,QRL,40,2.1684724744409323,100,0.35165204504059666,0.04353940496128065,0.003515625,0.2576069570630162
antmaze-large,QRL,40,2.1684724744409323,200,0.2440898761813867,0.08344563656011846,0.003515625,0.2885816870858562
antmaze-large,QRL,41,19.79016736149788,20,0.6428398116766156,0.9668577407441035,0.609453125,0.07932174773442202
antmaze-large,QRL,41,19.79016736149788,50,0.6225187740055853,0.9702580562129063,0.5940625,0.08166296106999738
antmaze-large,QRL,41,19.79016736149788,100,0.609343618703321,0.972212574608115,0.58359375,0.0832953209838278
antmaze-large,QRL,41,19.79016736149788,200,0.5974165359248947,0.9741826715539949,0.573828125,0.084884535029892
antmaze-large,QRL,42,24.192945174872875,20,0.6934033529602637,0.9800401430835476,0.671796875,0.07294170154360628
antmaze-large,QRL,42,24.192945174872875,50,0.6803772508077794,0.9835882688612879,0.662890625,0.07418933318458742
antmaze-large,QRL,42,24.192945174872875,100,0.6720803383788203,0.9828690139269566,0.65484375,0.07504607121370224
antmaze-large,QRL,42,24.192945174872875,200,0.6641670676218138,0.9829034366932874,0.6471875,0.07593652818489907
antmaze-large,QRL,43,13.602486653253436,20,0.6463102025188271,0.9640252142779085,0.610625,0.0789375815171266
antmaze-large,QRL,43,13.602486653253436,50,0.6246593797665105,0.9634154651696656,0.590703125,0.08154819438018596
antmaze-large,QRL,43,13.602486653253436,100,0.6091106776732456,0.9639814868903569,0.57640625,0.08361997175519495
antmaze-large,QRL,43,13.602486653253436,200,0.5941931548336387,0.964947209568406,0.56296875,0.08570166723893696
antmaze-large,QRL,44,7.609273195266724,20,0.6584890261527172,0.9348876798016218,0.595703125,0.07846926099318531
antmaze-large,QRL,44,7.609273195266724,50,0.6207521777269676,0.9316194753649782,0.558515625,0.08340137980606883
antmaze-large,QRL,44,7.609273195266724,100,0.5923423128367298,0.9242247181525769,0.527578125,0.0875912660473344
antmaze-large,QRL,44,7.609273195266724,200,0.5631643807687292,0.9188590690350489,0.49703125,0.09243473816133783
antmaze-large,QRL,45,29.3627508636564,20,0.694722964710983,0.982047871188885,0.675390625,0.07270221371438824
antmaze-large,QRL,45,29.3627508636564,50,0.6828749877010662,0.9829851391595498,0.66515625,0.07389129540311391
antmaze-large,QRL,45,29.3627508636564,100,0.6746323062593896,0.9836085253415081,0.657890625,0.07475471514292426
antmaze-large,QRL,45,29.3627508636564,200,0.6670488808704064,0.9856286098255516,0.65234375,0.07554518686088059
antmaze-large,QRL,46,18.294933093711734,20,0.6875642225164207,0.9766880362047207,0.6621875,0.07374709098289538
antmaze-large,QRL,46,18.294933093711734,50,0.6717363509734808,0.9765449347138719,0.64796875,0.07535432339243768
antmaze-large,QRL,46,18.294933093711734,100,0.6606846173079823,0.9775040380737109,0.638125,0.07659189328687255
antmaze-large,QRL,46,18.294933093711734,200,0.6503459370849389,0.9777065696132857,0.62875,0.07775002541656348
antmaze-large,QRL,47,4.5102208480238914,20,0.5638831158766634,0.8399417381793151,0.4368489583333333,0.0961364016276772
antmaze-large,QRL,47,4.5102208480238914,50,0.4880316869402885,0.7676064286521461,0.3352864583333333,0.11447024023395111
antmaze-large,QRL,47,4.5102208480238914,100,0.4232618732683213,0.6943414643116734,0.25169270833333335,0.13793436228436762
antmaze-large,QRL,47,4.5102208480238914,200,0.3533653980245256,0.58263320920877,0.16484375,0.17672286914389232
antmaze-large,QRL,48,4.8957357835024595,20,0.6236749183799575,0.8902243103233289,0.525859375,0.08464471231717881
antmaze-large,QRL,48,4.8957357835024595,50,0.5645360213162364,0.864234167883623,0.45640625,0.09467816970994841
antmaze-large,QRL,48,4.8957357835024595,100,0.5155646257291241,0.799770401004251,0.3775,0.10592985443764914
antmaze-large,QRL,48,4.8957357835024595,200,0.45694490432432533,0.7170004128304234,0.287421875,0.12472961788841287
antmaze-large,QRL,49,17.303344421088696,20,0.645516291769451,0.96652110468189,0.6119140625,0.07897523230085025
antmaze-large,QRL,49,17.303344421088696,50,0.6251543691287188,0.9670735057453271,0.5943359375,0.08135748191613663
antmaze-large,QRL,49,17.303344421088696,100,0.6111115232384102,0.9687952934945331,0.582421875,0.08316954900556689
antmaze-large,QRL,49,17.303344421088696,200,0.5980171311475928,0.9697847993090625,0.5708984375,0.08493496702809443
antmaze-large,QRL,50,28.7355275452137,20,0.6984655333206438,0.9821902606754136,0.679140625,0.07231125811943687
antmaze-large,QRL,50,28.7355275452137,50,0.6868645488613597,0.9833425304101814,0.66953125,0.07343514812864832
antmaze-large,QRL,50,28.7355275452137,100,0.679103475448597,0.986240857437191,0.664609375,0.07419703171033293
antmaze-large,QRL,50,28.7355275452137,200,0.6722375299879364,0.9856848773279603,0.6578125,0.07492141585390671
antmaze-large,QRL,51,9.296682542189956,20,0.665484701517138,0.949992088549819,0.616328125,0.07706869523030602
antmaze-large,QRL,51,9.296682542189956,50,0.6355368686029086,0.9462805329321573,0.585390625,0.08082470853817972
antmaze-large,QRL,51,9.296682542189956,100,0.6127103970638439,0.9450263441599388,0.563046875,0.08392075208302495
antmaze-large,QRL,51,9.296682542189956,200,0.5896790012043139,0.9387349415895423,0.537109375,0.08738768910797194
antmaze-large,QRL,52,14.491557441651821,20,0.6826992935087398,0.9695060649011993,0.650859375,0.07447891988197905
antmaze-large,QRL,52,14.491557441651821,50,0.6631940703774545,0.9717288258487026,0.63453125,0.07657060435153529
antmaze-large,QRL,52,14.491557441651821,100,0.649692019016373,0.9688880167731572,0.619921875,0.07814597740829497
antmaze-large,QRL,52,14.491557441651821,200,0.6359094289864338,0.9665083814458657,0.604609375,0.07992833235887764
antmaze-large,QRL,53,22.70877624861896,20,0.6576039900971321,0.970956001927568,0.628359375,0.07726120119776744
antmaze-large,QRL,53,22.70877624861896,50,0.6406306468595954,0.9770390908599177,0.6178125,0.0790724605652943
antmaze-large,QRL,53,22.70877624861896,100,0.6299200280966005,0.9761541203438402,0.607578125,0.08033157220265626
antmaze-large,QRL,53,22.70877624861896,200,0.6198069945226945,0.9777216036810821,0.598984375,0.08161495061378539
antmaze-large,QRL,54,19.611554956063628,20,0.6879907342997413,0.9765225664686938,0.662890625,0.0736563868638732
antmaze-large,QRL,54,19.611554956063628,50,0.6728973639169317,0.9772082295910487,0.649921875,0.07517889974014559
antmaze-large,QRL,54,19.611554956063628,100,0.6623564327258047,0.97786679584303,0.6403125,0.07635855897261337
antmaze-large,QRL,54,19.611554956063628,200,0.6523561248977061,0.9808941700016024,0.633125,0.07746449516300907
antmaze-large,QRL,55,3.4255707263946533,20,0.5225879963987691,0.7206096478044746,0.32859375,0.1096505407976376
antmaze-large,QRL,55,3.4255707263946533,50,0.4158527697064946,0.557540643494834,0.1840625,0.15145416461659328
antmaze-large,QRL,55,3.4255707263946533,100,0.33258180452391073,0.38801068177423054,0.0890625,0.2178305581890417
antmaze-large,QRL,55,3.4255707263946533,200,0.25847405808547413,0.22623944632560647,0.03203125,0.3359800170160965
antmaze-large,QRL,56,0.4058261029422283,20,0.7630440762517564,0.013360606891301911,0.000859375,0.09387771218725816
antmaze-large,QRL,56,0.4058261029422283,50,0.525092149715366,0.011994590859541292,0.0003125,0.10517367815745167
antmaze-large,QRL,56,0.4058261029422283,100,0.4535298306592777,0.0,0.0,0.10815159881162378
antmaze-large,QRL,56,0.4058261029422283,200,0.4535298306592777,0.0,0.0,0.10815159881162378
antmaze-large,QRL,57,21.690595345571637,20,0.6915161382472507,0.9774942492148311,0.6675,0.0732205430123469
antmaze-large,QRL,57,21.690595345571637,50,0.6773653765172515,0.9826577258904652,0.658828125,0.0745761822091661
antmaze-large,QRL,57,21.690595345571637,100,0.6685535632488598,0.9822647116624099,0.650703125,0.07547717798822696
antmaze-large,QRL,57,21.690595345571637,200,0.6602961528310577,0.9811490773261772,0.641953125,0.07641905920515436
antmaze-large,QRL,58,26.194081837311387,20,0.6952687887499371,0.9806616362021039,0.674375,0.0727089257610457
antmaze-large,QRL,58,26.194081837311387,50,0.6828514423320446,0.9838259825731724,0.66578125,0.073885077311292
antmaze-large,QRL,58,26.194081837311387,100,0.6748706440748093,0.9834693359941051,0.658203125,0.07470864985593202
antmaze-large,QRL,58,26.194081837311387,200,0.6671141496971215,0.9826061200815724,0.649921875,0.07559417199810149
antmaze-large,QRL,59,11.940547619014978,20,0.6202458624253688,0.9454459272819273,0.569140625,0.08305907940431483
antmaze-large,QRL,59,11.940547619014978,50,0.5893288632072943,0.9458363337955487,0.541640625,0.08731216697377053
antmaze-large,QRL,59,11.940547619014978,100,0.5672627243391372,0.9413835629383871,0.518671875,0.09074943218565563
antmaze-large,QRL,59,11.940547619014978,200,0.54516842862941,0.9384813041625367,0.496171875,0.09457219881341891
antmaze-large,QRL,60,9.503699289634824,20,0.666953734754813,0.9523279400085076,0.619765625,0.07682968380252676
antmaze-large,QRL,60,9.503699289634824,50,0.6378298265731062,0.9470633238566281,0.588515625,0.08046203733814443
antmaze-large,QRL,60,9.503699289634824,100,0.6156035249168964,0.9464607884377596,0.567109375,0.0834460538090875
antmaze-large,QRL,60,9.503699289634824,200,0.5933957418138259,0.944075559959219,0.544609375,0.08667456008806486
antmaze-large,QRL,61,27.594215255230665,20,0.6454301538919355,0.9724603190183112,0.617578125,0.07873176523361407
antmaze-large,QRL,61,27.594215255230665,50,0.6286402917011117,0.9759365133294681,0.6053125,0.08061427058994057
antmaze-large,QRL,61,27.594215255230665,100,0.6177210813432478,0.9773394783201518,0.596328125,0.08194645173914544
antmaze-large,QRL,61,27.594215255230665,200,0.6076464111538045,0.9766628750092485,0.58640625,0.08327527844470012
antmaze-large,QRL,62,16.630768720060587,20,0.6864622280729052,0.9741810269892504,0.65890625,0.07392409974782076
antmaze-large,QRL,62,16.630768720060587,50,0.6694629358704407,0.9733945235537255,0.6428125,0.07571372084034811
antmaze-large,QRL,62,16.630768720060587,100,0.6573406095026442,0.9750062547087675,0.6325,0.07707559325761007
antmaze-large,QRL,62,16.630768720060587,200,0.6458170092568801,0.9741347240461538,0.621015625,0.07843077410863485
antmaze-large,QRL,63,6.509015941992402,20,0.6332510416143103,0.922526053698833,0.56125,0.0821849491045731
antmaze-large,QRL,63,6.509015941992402,50,0.5898336683840273,0.9111977326241897,0.514765625,0.08850607814227976
antmaze-large,QRL,63,6.509015941992402,100,0.5558972973307573,0.895877655915262,0.47390625,0.09452055716877146
antmaze-large,QRL,63,6.509015941992402,200,0.518655657371588,0.8649320218832377,0.42171875,0.10254844275755319
cube,CRL,0,20.956736700609326,20,0.27363238219529845,0.9415031221434008,0.249296875,0.18883171362324555
cube,CRL,0,20.956736700609326,50,0.25920120518195455,0.9450224897662407,0.237890625,0.1986254165682739
cube,CRL,0,20.956736700609326,100,0.24951809515680576,0.9498789685479437,0.230546875,0.2060056048358807
cube,CRL,0,20.956736700609326,200,0.24096359553789945,0.9603569328460176,0.2259375,0.21252712206827498
cube,CRL,1,9.513050559908152,20,0.334195851846223,0.9508007671440628,0.31,0.15335496244259078
cube,CRL,1,9.513050559908152,50,0.31974949660451646,0.9517346748460859,0.29671875,0.16037656448169957
cube,CRL,1,9.513050559908152,100,0.3093349179688208,0.9526295658700985,0.287578125,0.16562969903745262
cube,CRL,1,9.513050559908152,200,0.29932322380744775,0.9501624535500854,0.27734375,0.17129689303438161
cube,CRL,2,5.496972743421793,20,0.33982200288387443,0.9602946082868282,0.319921875,0.15008267382260562
cube,CRL,2,5.496972743421793,50,0.3278222280767612,0.9622821290295193,0.309140625,0.1556382518521335
cube,CRL,2,5.496972743421793,100,0.31923497354452723,0.9617207497646054,0.30109375,0.15970453550839322
cube,CRL,2,5.496972743421793,200,0.3110091003749435,0.9625185608325497,0.293671875,0.16387653070838834
cube,CRL,3,24.031423525884748,20,0.37337426118299016,0.9624759602488421,0.35234375,0.13658195444772925
cube,CRL,3,24.031423525884748,50,0.3605649925705708,0.9620303584459431,0.34015625,0.14141006646885704
cube,CRL,3,24.031423525884748,100,0.351118391707395,0.9605451152284283,0.330625,0.14526202120656762
cube,CRL,3,24.031423525884748,200,0.34176463335286333,0.9634222107737584,0.3228125,0.14922318850319588
cube,CRL,4,29.33243438601494,20,0.3488576403172616,0.9864250909194676,0.341796875,0.144299899014505
cube,CRL,4,29.33243438601494,50,0.34434626742548186,0.9860447963997108,0.337109375,0.14624998138952838
cube,CRL,4,29.33243438601494,100,0.3408939459710867,0.9864073862147228,0.333828125,0.14774180369235257
cube,CRL,4,29.33243438601494,200,0.3376504059621359,0.9857143934403918,0.330546875,0.14910357168561825
cube,CRL,5,3.0123382341116667,20,0.27505745520903246,0.7034414267187403,0.162421875,0.21654762534872235
cube,CRL,5,3.0123382341116667,50,0.2119760864796471,0.6907712770640622,0.120703125,0.28614473613009694
cube,CRL,5,3.0123382341116667,100,0.17195837073116155,0.7008586539651511,0.09890625,0.354304532810187
cube,CRL,5,3.0123382341116667,200,0.13926895110675663,0.6948806990893995,0.079296875,0.4381513767657298
cube,CRL,6,12.004993809387088,20,0.6,1.0,0.6,0.08333333333333333
cube,CRL,6,12.004993809387088,50,0.6,1.0,0.6,0.08333333333333333
cube,CRL,6,12.004993809387088,100,0.6,1.0,0.6,0.08333333333333333
cube,CRL,6,12.004993809387088,200,0.6,1.0,0.6,0.08333333333333333
cube,CRL,7,15.64838781952858,20,0.35249011068238534,0.9614900617239339,0.332265625,0.14468695967630324
cube,CRL,7,15.64838781952858,50,0.34017648415976165,0.9603381253079634,0.32015625,0.14997959985287862
cube,CRL,7,15.64838781952858,100,0.33123480002326156,0.9629815688570623,0.312890625,0.15388469514819472
cube,CRL,7,15.64838781952858,200,0.3226512949985649,0.959327562023563,0.3034375,0.15807663225928947
cube,CRL,8,16.990784229710698,20,0.29255397775967934,0.9901895118878463,0.288125,0.17183332093498419
cube,CRL,8,16.990784229710698,50,0.289852360021527,0.9907228910548691,0.28578125,0.17333588033764796
cube,CRL,8,16.990784229710698,100,0.2878784973347722,0.9895190811135802,0.283359375,0.1746049660636039
cube,CRL,8,16.990784229710698,200,0.28571553092607005,0.9875236044141578,0.280546875,0.17599975127403536
cube,CRL,9,13.479217607527971,20,0.35688629353700824,0.9321642443192901,0.3209375,0.14522519872549797
cube,CRL,9,13.479217607527971,50,0.3357366347459841,0.9375592742535702,0.304296875,0.1540533852432054
cube,CRL,9,13.479217607527971,100,0.32112478246408804,0.9320777339674611,0.28921875,0.161137155521117
cube,CRL,9,13.479217607527971,200,0.30653804119779543,0.9278717242899995,0.274140625,0.16923280237834135
cube,CRL,10,1.494166273623705,20,0.21411119725701488,0.9658276032551559,0.2,0.24145690081378898
cube,CRL,10,1.494166273623705,50,0.20565625570257365,0.9860449140620954,0.2,0.24651122851552384
cube,CRL,10,1.494166273623705,100,0.20282947665206796,0.9929734288287759,0.2,0.24824335720719398
cube,CRL,10,1.494166273623705,200,0.20141501776209442,0.9964743277207898,0.2,0.24911858193019745
cube,CRL,11,28.033986808732152,20,0.35160928186125195,0.9778036678120912,0.34015625,0.14372860528243875
cube,CRL,11,28.033986808732152,50,0.34484984522064,0.9788751969990277,0.333984375,0.14654505873201817
cube,CRL,11,28.033986808732152,100,0.3399360577459304,0.9797625656843574,0.329609375,0.1486248025688525
cube,CRL,11,28.033986808732152,200,0.3352477954366251,0.9823138487299601,0.32609375,0.15061831892361632
cube,CRL,12,25.359166637063026,20,0.2,1.0,0.2,0.25
cube,CRL,12,25.359166637063026,50,0.2,1.0,0.2,0.25
cube,CRL,12,25.359166637063026,100,0.2,1.0,0.2,0.25
cube,CRL,12,25.359166637063026,200,0.2,1.0,0.2,0.25
cube,CRL,13,6.985849170014262,20,0.33273148827243676,0.9025355546524905,0.28484375,0.15842642758573613
cube,CRL,13,6.985849170014262,50,0.3036304193200485,0.889431909764421,0.255234375,0.17423826821219143
cube,CRL,13,6.985849170014262,100,0.28191222367237523,0.8882426529656263,0.23578125,0.18836159638767425
cube,CRL,13,6.985849170014262,200,0.2611423638889217,0.8870818297005982,0.218046875,0.20341539627674055
cube,CRL,14,8.009520499035716,20,0.3108614037232141,0.9470324229526739,0.286796875,0.16510508054745607
cube,CRL,14,8.009520499035716,50,0.29636773807981703,0.9484819713784316,0.2734375,0.17343670333777034
cube,CRL,14,8.009520499035716,100,0.285773242193906,0.9465503558723111,0.263203125,0.17981366214255834
cube,CRL,14,8.009520499035716,200,0.2753889449394762,0.9439086920868704,0.25265625,0.18679702007903434
cube,CRL,15,19.64364655315876,20,0.3682869999222078,0.9601318945676766,0.346484375,0.13855341883276506
cube,CRL,15,19.64364655315876,50,0.3549035300385328,0.9567245939795651,0.33234375,0.14393599909424581
cube,CRL,15,19.64364655315876,100,0.34463419122874905,0.957271114624545,0.32265625,0.14834225505077694
cube,CRL,15,19.64364655315876,200,0.3345309993679419,0.9552936783781737,0.3125,0.1528469885405078
cube,CRL,16,20.29855616390705,20,0.32842512742699415,0.9803615426425525,0.318828125,0.1537445202869967
cube,CRL,16,20.29855616390705,50,0.3225040216842077,0.9797798930859895,0.312734375,0.15664729742069278
cube,CRL,16,20.29855616390705,100,0.3179758731838373,0.9783916141169222,0.3078125,0.15892655660782493
cube,CRL,16,20.29855616390705,200,0.3133272868961878,0.9799145314064049,0.30375,0.16130280352368806
cube,CRL,17,9.235833613201976,20,0.34362966913995124,0.9099791245032371,0.297890625,0.1527371202942753
cube,CRL,17,9.235833613201976,50,0.31617795580538743,0.9077654268568967,0.27328125,0.16608629879600167
cube,CRL,17,9.235833613201976,100,0.29654070755469053,0.8994337885556575,0.253359375,0.1775015802268334
cube,CRL,17,9.235833613201976,200,0.27715922812404326,0.9010679172682788,0.23671875,0.19032457658471896
cube,CRL,18,5.7468760292977095,20,0.2,1.0,0.2,0.25
cube,CRL,18,5.7468760292977095,50,0.2,1.0,0.2,0.25
cube,CRL,18,5.7468760292977095,100,0.2,1.0,0.2,0.25
cube,CRL,18,5.7468760292977095,200,0.2,1.0,0.2,0.25
cube,CRL,19,24.720664992928505,20,0.37099192977275,0.9688447300572803,0.353984375,0.1368485162738158
