checkpoint_path,agent,dataset,phase,seed,configuration,actor,fr_auc_mean,fr_auc_std,gap_mean_mean,gap_mean_std,gap_std_mean,gap_std_std,extractability_index_mean,extractability_index_std,adv_plus_mean_mean,adv_plus_mean_std,adv_minus_mean_mean,adv_minus_mean_std
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,19,actor,0.441285,0.023968,0.16705,0.331433,3.666771,1.907551,0.01353,0.074657,-0.753261,0.352322,-0.920311,0.042003
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,19,actor,0.442995,0.025474,-0.161286,0.076018,1.344884,0.053368,-0.118461,0.0544,-0.619872,0.070986,-0.458586,0.037236
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,19,actor,0.442776,0.023332,-0.20256,0.08204,1.431711,0.131386,-0.139819,0.052488,-0.947291,0.081363,-0.744731,0.051331
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,19,actor,0.447086,0.012322,-0.136397,0.051797,1.346188,0.087711,-0.101597,0.037227,-0.514088,0.047266,-0.377691,0.035297
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,19,actor,0.496633,0.020658,0.015748,0.07683,1.349552,0.103774,0.013558,0.059867,-0.801649,0.087594,-0.817397,0.028882
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,2,actor,0.480994,0.021292,-0.092371,0.083945,1.493345,0.129556,-0.059885,0.055866,-0.697229,0.085781,-0.604858,0.028726
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,2,actor,0.478051,0.019473,-0.090605,0.074096,1.480881,0.118579,-0.05955,0.049588,-0.660219,0.077467,-0.569614,0.028859
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,2,actor,0.475392,0.021774,-0.102894,0.081093,1.493002,0.132185,-0.067211,0.053839,-0.674393,0.082788,-0.571499,0.028307
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,2,actor,0.477529,0.02066,-0.091399,0.078928,1.481563,0.125606,-0.059939,0.053147,-0.680483,0.08309,-0.589084,0.029177
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,2,actor,0.47502,0.021051,-0.103829,0.079915,1.512965,0.135583,-0.06695,0.052235,-0.674317,0.083437,-0.570488,0.02901
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,20,actor,0.472229,0.020067,-0.11019,0.076659,1.474678,0.093009,-0.072837,0.050415,-0.660595,0.078246,-0.550406,0.028128
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,20,actor,0.477436,0.018184,-0.08324,0.064219,1.450246,0.113919,-0.055869,0.042725,-0.662604,0.067702,-0.579364,0.025665
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,20,actor,0.471593,0.016897,-0.119862,0.073634,1.45266,0.118749,-0.080289,0.046903,-0.700608,0.073291,-0.580746,0.026779
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,20,actor,0.470999,0.015458,-0.124491,0.068623,1.460467,0.111866,-0.084127,0.047078,-0.658117,0.0705,-0.533626,0.031757
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,20,actor,0.490813,0.012868,-0.065627,0.065844,1.472898,0.109402,-0.043365,0.044045,-0.745529,0.066669,-0.679901,0.028731
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_21/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,21,actor,0.494937,0.025885,0.003225,0.08126,1.489334,0.077893,0.003466,0.056385,-0.793562,0.081394,-0.796787,0.032196
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_21/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,21,actor,0.483663,0.015531,-0.049625,0.054827,1.381841,0.097026,-0.034592,0.040639,-0.772281,0.065778,-0.722656,0.030869
