agent,configuration,seed,phase,actor,alpha,has_real_alpha,ess_mean,ess_std,saturation_mass_mean,saturation_mass_std,fraction_clipped_mean,fraction_clipped_std,top5_mass_mean,top5_mass_std,entropy_mean,entropy_std
CRL,21,1,315517,actor,0.7428974099457264,True,0.082679,0.021038,0.237328,0.144619,0.007812,0.006379,0.585907,0.053675,3.915212,0.187755
CRL,21,2,315517,actor,0.7428974099457264,True,0.093189,0.041753,0.194494,0.141005,0.00625,0.004585,0.582635,0.081698,3.948786,0.25402
CRL,21,3,315517,actor,0.7428974099457264,True,0.085753,0.020378,0.192711,0.155386,0.006641,0.006121,0.588707,0.059176,3.921992,0.184412
CRL,21,4,315517,actor,0.7428974099457264,True,0.085496,0.020286,0.223593,0.107379,0.007422,0.004299,0.579306,0.058178,3.929197,0.190951
CRL,22,0,315517,actor,14.24703748896718,True,0.138095,0.038484,0.031419,0.066434,0.000781,0.001647,0.471004,0.06053,4.22719,0.152016
CRL,22,1,315517,actor,14.24703748896718,True,0.010755,0.005336,0.860953,0.313794,0.008984,0.006121,0.999787,0.000646,0.913509,0.567209
CRL,22,2,315517,actor,14.24703748896718,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,22,3,315517,actor,14.24703748896718,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,22,4,315517,actor,14.24703748896718,True,0.070338,0.017442,0.22316,0.146237,0.007422,0.006497,0.663131,0.060125,3.523014,0.186863
CRL,23,0,315517,actor,18.09540373273194,True,0.33653,0.030978,0.956096,0.014188,0.314062,0.0301,0.143768,0.012519,4.479091,0.08555
CRL,23,1,315517,actor,18.09540373273194,True,0.338096,0.031537,0.956244,0.01173,0.315234,0.030092,0.143275,0.012794,4.483706,0.08787
CRL,23,2,315517,actor,18.09540373273194,True,0.33717,0.029179,0.953303,0.017984,0.313281,0.029509,0.143606,0.011665,4.481679,0.082492
CRL,23,3,315517,actor,18.09540373273194,True,0.33774,0.030784,0.949612,0.014919,0.3125,0.029578,0.143465,0.012225,4.483726,0.087145
CRL,23,4,315517,actor,18.09540373273194,True,0.333747,0.031951,0.956035,0.010295,0.311328,0.030092,0.145085,0.01326,4.471065,0.090005
CRL,24,0,315517,actor,16.771775633096695,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,24,1,315517,actor,16.771775633096695,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,24,2,315517,actor,16.771775633096695,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,24,3,315517,actor,16.771775633096695,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,24,4,315517,actor,16.771775633096695,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,25,0,315517,actor,12.762285126373172,True,0.312252,0.03226,0.952135,0.020614,0.290625,0.036375,0.155476,0.017012,4.403605,0.098764
CRL,25,1,315517,actor,12.762285126373172,True,0.31651,0.030985,0.948616,0.026003,0.292969,0.033754,0.153472,0.017094,4.416656,0.09635
CRL,25,2,315517,actor,12.762285126373172,True,0.321021,0.029181,0.944524,0.016948,0.294922,0.026637,0.15118,0.013309,4.432404,0.090122
CRL,25,3,315517,actor,12.762285126373172,True,0.324519,0.021267,0.953495,0.011043,0.301562,0.021772,0.148875,0.010348,4.445157,0.064619
CRL,25,4,315517,actor,12.762285126373172,True,0.323867,0.033537,0.944608,0.018077,0.298438,0.037567,0.150238,0.016794,4.439703,0.100353
CRL,26,0,315517,actor,2.242301059886813,True,0.194124,0.018658,0.766371,0.059867,0.13125,0.022036,0.277973,0.033172,4.024122,0.090846
CRL,26,1,315517,actor,2.242301059886813,True,0.189672,0.01889,0.785225,0.044911,0.131641,0.020092,0.283939,0.035382,4.010973,0.0868
CRL,26,2,315517,actor,2.242301059886813,True,0.199176,0.016287,0.791309,0.04271,0.139844,0.019557,0.268254,0.025485,4.052534,0.071263
CRL,26,3,315517,actor,2.242301059886813,True,0.185712,0.017086,0.77708,0.059217,0.127734,0.020509,0.289351,0.030992,3.98912,0.081099
CRL,26,4,315517,actor,2.242301059886813,True,0.176017,0.011877,0.779373,0.035276,0.121094,0.012215,0.303969,0.027341,3.946585,0.050888
CRL,27,0,315517,actor,28.225368708372116,True,0.352817,0.0316,0.969238,0.011681,0.3375,0.032641,0.135687,0.012389,4.51381,0.088226
CRL,27,1,315517,actor,28.225368708372116,True,0.358786,0.032363,0.96882,0.013531,0.341797,0.02872,0.13374,0.011666,4.532339,0.088897
CRL,27,2,315517,actor,28.225368708372116,True,0.355555,0.037897,0.969331,0.010619,0.339062,0.03444,0.135277,0.013971,4.522482,0.105418
CRL,27,3,315517,actor,28.225368708372116,True,0.359906,0.036298,0.97398,0.009566,0.345703,0.033514,0.133213,0.013233,4.534032,0.101331
CRL,27,4,315517,actor,28.225368708372116,True,0.354881,0.034933,0.968983,0.014791,0.339453,0.037352,0.135146,0.013629,4.517621,0.096498
CRL,28,0,315517,actor,23.3823933172971,True,0.328179,0.019115,0.986133,0.009107,0.321094,0.018396,0.144382,0.008243,4.437783,0.058498
CRL,28,1,315517,actor,23.3823933172971,True,0.35703,0.025819,0.975126,0.014009,0.344141,0.028014,0.133515,0.009667,4.523401,0.070141
CRL,28,2,315517,actor,23.3823933172971,True,0.322554,0.031406,0.981693,0.009775,0.313672,0.029638,0.147934,0.014611,4.418257,0.097307
CRL,28,3,315517,actor,23.3823933172971,True,0.325949,0.021543,0.97973,0.011324,0.316016,0.019352,0.145825,0.00927,4.432588,0.066614
CRL,28,4,315517,actor,23.3823933172971,True,0.283573,0.038747,0.97921,0.011962,0.275,0.039717,0.170044,0.024426,4.286314,0.13838
CRL,29,0,315517,actor,4.276767913252115,True,0.201099,0.024896,0.732724,0.037462,0.125,0.016158,0.278378,0.03364,4.096572,0.10964
CRL,29,1,315517,actor,4.276767913252115,True,0.201969,0.023599,0.742882,0.03195,0.128125,0.016857,0.275095,0.029949,4.100472,0.101132
CRL,29,2,315517,actor,4.276767913252115,True,0.202077,0.021264,0.723722,0.052896,0.125,0.02202,0.275323,0.027977,4.100617,0.097114
CRL,29,3,315517,actor,4.276767913252115,True,0.206048,0.024623,0.742474,0.042947,0.13125,0.022568,0.270164,0.033837,4.117452,0.103524
CRL,29,4,315517,actor,4.276767913252115,True,0.205121,0.023325,0.719534,0.059134,0.126172,0.021557,0.27138,0.031035,4.11015,0.103014
CRL,30,0,315517,actor,10.749892238527536,True,0.250604,0.024867,0.731231,0.022728,0.158984,0.017571,0.217735,0.022911,4.279525,0.090097
CRL,30,1,315517,actor,10.749892238527536,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,30,2,315517,actor,10.749892238527536,True,0.073164,0.023751,0.134655,0.127405,0.002734,0.002637,0.568058,0.061525,3.842898,0.206711
CRL,30,3,315517,actor,10.749892238527536,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,30,4,315517,actor,10.749892238527536,True,0.024122,0.009681,0.076599,0.177364,0.001172,0.002637,0.918459,0.041036,2.289312,0.372233
CRL,31,0,315517,actor,21.592878000810742,True,0.318251,0.02495,0.976541,0.011279,0.307031,0.023307,0.149831,0.010956,4.409603,0.077162
CRL,31,1,315517,actor,21.592878000810742,True,0.336068,0.03616,0.976517,0.012921,0.324609,0.037848,0.142727,0.01659,4.460799,0.107977
CRL,31,2,315517,actor,21.592878000810742,True,0.336302,0.029848,0.976664,0.009759,0.324609,0.029489,0.142108,0.013275,4.463732,0.088911
CRL,31,3,315517,actor,21.592878000810742,True,0.332399,0.024608,0.974839,0.008114,0.319922,0.025211,0.143643,0.011536,4.454497,0.073919
CRL,31,4,315517,actor,21.592878000810742,True,0.332357,0.022904,0.981807,0.006983,0.323047,0.023942,0.143127,0.010014,4.45184,0.067316
CRL,32,0,315517,actor,22.22101578488946,True,0.35227,0.030128,0.983583,0.005148,0.343359,0.029431,0.135168,0.011623,4.507701,0.085021
CRL,32,1,315517,actor,22.22101578488946,True,0.218882,0.029638,0.993033,0.003857,0.216406,0.0301,0.21908,0.032242,4.022825,0.138325
CRL,32,2,315517,actor,22.22101578488946,True,0.342886,0.017011,0.9867,0.008037,0.336328,0.017705,0.137857,0.007203,4.479868,0.05044
CRL,32,3,315517,actor,22.22101578488946,True,0.175475,0.022069,0.970529,0.022134,0.167578,0.021032,0.275378,0.034931,3.8157,0.128468
CRL,32,4,315517,actor,22.22101578488946,True,0.244678,0.031945,0.986808,0.009081,0.240625,0.032222,0.195625,0.028452,4.132901,0.137158
CRL,33,0,315517,actor,11.063088225200772,True,0.307076,0.032503,0.910667,0.019019,0.267188,0.033309,0.161659,0.017278,4.406246,0.096444
CRL,33,1,315517,actor,11.063088225200772,True,0.308319,0.029294,0.912826,0.018213,0.26875,0.025898,0.160431,0.014557,4.410456,0.091475
CRL,33,2,315517,actor,11.063088225200772,True,0.305625,0.030907,0.914477,0.016562,0.267188,0.028893,0.161992,0.016143,4.401811,0.094132
